operateur,filiere,annee,code_region,region,code_conso,secteur,nb_sites,conso_totale,conso_moyenne
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,1167,136465.09,116.936666666667
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,31,12614.199,406.90964516129
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,50,9275.335,185.5067
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,4,1281.728,320.432
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,131,90837.662,693.417267175573
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,69,15991.896,231.766608695652
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,15,2644.568,176.304533333333
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,404,78613.694,194.588351485149
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,42,4013.951,95.5702619047619
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,102,15082.549,147.86812745098
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,1185,117096.696,98.8157772151899
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,99,5275.026,53.2830909090909
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,1183,274523.889,232.05738715131
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,169,24453.985,144.698136094675
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,57,30799.925,540.349561403509
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,13,733.412,56.4163076923077
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,47,16364.557,348.182063829787
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,21,1292.124,61.5297142857143
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,103,16808.55,163.189805825243
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,10,697.977,69.7977
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,8,876.192,109.524
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,8,622.917,77.864625
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,63,8126.075,128.985317460317
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,152,37993.669,249.958348684211
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,4259,505439.988,118.675742662597
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,865,174099.426,201.271012716763
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,335,256927.939,766.949071641791
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,559,108964.2,194.927012522361
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,440,64986.159,147.695815909091
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,96,8316.093,86.62596875
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,28,7378.502,263.517928571429
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,16,7754.408,484.6505
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,265,40366.004,152.324543396226
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,299,43402.519,145.158926421405
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,10,1364.379,136.4379
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,125,15637.147,125.097176
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,1,38.314,38.314
Enedis,Electricité,2023,53,Bretagne,ENT,TERTIAIRE,2,47.36,23.68
Enedis,Electricité,2023,53,Bretagne,PRO,AGRICULTURE,24657,527895.007,21.4095391572373
Enedis,Electricité,2023,53,Bretagne,PRO,INCONNU,3073,9244.882,3.0084223885454
Enedis,Electricité,2023,53,Bretagne,PRO,INDUSTRIE,13366,131946.585,9.87180794553344
Enedis,Electricité,2023,53,Bretagne,PRO,TERTIAIRE,202484,1523526.787,7.52418357499852
Enedis,Electricité,2023,53,Bretagne,RES,RESIDENTIEL,1974096,8272601.278,4.19057699220301
Enedis,Electricité,2024,11,Île-de-France,ENT,AGRICULTURE,673,51914.458,77.138867756315
Enedis,Electricité,2024,11,Île-de-France,ENT,AGRICULTURE,21,1175.525,55.977380952381
Enedis,Electricité,2024,11,Île-de-France,ENT,INCONNU,107,4574.166,42.749214953271
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,56,58395.423,1042.77541071429
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,1,25.389,25.389
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,83,34127.318,411.172506024096
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,10,1542.628,154.2628
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,3256,640550.803,196.729362100737
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,61,47816.462,783.876426229508
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,2,9.833,4.9165
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,37,16902.128,456.81427027027
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,130,9232.965,71.0228076923077
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,67,16415.559,245.008343283582
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,54,6035.343,111.765611111111
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,74,27059.706,365.671702702703
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,236,106488.75,451.223516949153
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,6,2886.46,481.076666666667
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,278,188507.342,678.083964028777
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,77,136235.032,1769.28612987013
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,219,130257.811,594.784525114155
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,272,318776.02,1171.97066176471
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,47,32760.795,697.038191489362
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,771,218199.781,283.008795071336
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,246,239176.89,972.263780487805
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,163,72474.149,444.626680981595
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,261,53402.419,204.606969348659
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,217,108242.171,498.811847926267
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,64,123518.858,1929.98215625
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,74,6022.31,81.3825675675676
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,188,58355.705,310.402686170213
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,1863,1441570.991,773.790118625872
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,2620,415966.027,158.765659160305
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,628,94258.642,150.093378980892
Enedis,Electricité,2024,11,Île-de-France,ENT,INDUSTRIE,2770,209581.396,75.6611537906137
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,311,68808.269,221.248453376206
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,725,448026.214,617.967191724138
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,136,214600.641,1577.94588970588
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,388,264135.566,680.761768041237
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,40,2765.009,69.125225
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1679,180868.553,107.723974389518
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,5003,941997.967,188.286621427144
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,7643,1685209.473,220.49057608269
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,2208,864275.31,391.429035326087
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,38,13187.043,347.027447368421
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,48,125835.241,2621.56752083333
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1556,634413.377,407.720679305913
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,377,78537.203,208.3214933687
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,3210,929428.102,289.541464797508
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,6947,896058.527,128.984961422197
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,507,91050.303,179.586396449704
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,453,124097.045,273.944911699779
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,76,72481.774,953.707552631579
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,716,676044.629,944.196409217877
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,754,341313.935,452.67100132626
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,200,941066.204,4705.33102
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,2866,628501.544,219.295723656664
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,453,86524.676,191.003699779249
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,775,105178.052,135.713615483871
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,18024,2426501.419,134.626132878384
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,575,44785.951,77.8886104347826
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,5492,1067412.01,194.357612891479
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1022,216415.757,211.757100782779
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,245,393381.071,1605.6370244898
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,259,29381.453,113.441903474903
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,525,32397.067,61.708699047619
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,41,3487.324,85.0566829268293
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,608,121852.568,200.415407894737
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,108,12389.241,114.715194444444
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,53,2895.284,54.628
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,45,6092.207,135.382377777778
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,755,103508.845,137.09780794702
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1392,243393.13,174.851386494253
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,16425,2693342.15,163.978213089802
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1884,585362.412,310.701917197452
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1224,1100421.086,899.03683496732
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1728,359079.102,207.80040625
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1856,209179.737,112.704599676724
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,497,88675.707,178.421945674044
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,200,238489.521,1192.447605
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,68,22622.875,332.689338235294
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1296,439988.892,339.497601851852
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1278,148091.787,115.877767605634
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,42,12208.499,290.678547619048
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,1382,74918.551,54.2102395079595
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,4,172.753,43.18825
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,11,532.763,48.433
Enedis,Electricité,2024,11,Île-de-France,ENT,TERTIAIRE,287,50419.427,175.677445993031
Enedis,Electricité,2024,11,Île-de-France,PRO,AGRICULTURE,3430,35273.49,10.2838163265306
Enedis,Electricité,2024,11,Île-de-France,PRO,INCONNU,11712,55355.325,4.72637679303279
Enedis,Electricité,2024,11,Île-de-France,PRO,INDUSTRIE,45047,372818.288,8.27620680622461
Enedis,Electricité,2024,11,Île-de-France,PRO,TERTIAIRE,731040,5924112.974,8.10367828572992
Enedis,Electricité,2024,11,Île-de-France,RES,RESIDENTIEL,5984720,20670596.132,3.4538952753011
Enedis,Electricité,2024,52,Pays de la Loire,ENT,AGRICULTURE,3193,373079.834,116.843042279987
Enedis,Electricité,2024,52,Pays de la Loire,ENT,AGRICULTURE,19,2248.193,118.325947368421
Enedis,Electricité,2024,52,Pays de la Loire,ENT,AGRICULTURE,22,7479.376,339.971636363636
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INCONNU,17,724.851,42.6382941176471
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,1,0.005,0.005
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,1,912.384,912.384
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,2,329.697,164.8485
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,124,95662.329,771.47039516129
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,1641,2056577.836,1253.2467007922
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,75,81776.382,1090.35176
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,60,52992.401,883.206683333333
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,63,6615.296,105.004698412698
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,68,17198.341,252.916779411765
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,139,103952.996,747.86328057554
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,80,108155.879,1351.9484875
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,138,59072.66,428.062753623188
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,9,6255.587,695.065222222222
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,72,148784.084,2066.44561111111
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,34,44598.132,1311.70976470588
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,325,432212.835,1329.88564615385
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,236,152677.566,646.938838983051
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,46,88370.793,1921.10419565217
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,900,387035.911,430.039901111111
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,66,48761.407,738.809196969697
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,112,76720.577,685.005151785714
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,242,158198.035,653.710888429752
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,141,141684.729,1004.85623404255
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,75,108659.03,1448.78706666667
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,144,39160.223,271.945993055556
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,71,41433.498,583.570394366197
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,809,227018.934,280.616729295426
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,248,16519.762,66.6119435483871
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,209,21696.643,103.811688995215
Enedis,Electricité,2024,52,Pays de la Loire,ENT,INDUSTRIE,969,86078.893,88.8327069143447
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,234,20509.834,87.6488632478632
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,794,274131.166,345.25335768262
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,118,71206.471,603.444669491525
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,247,161421.052,653.52652631579
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,8,690.507,86.313375
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,877,78338.813,89.3258985176739
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1830,627580.853,342.940356830601
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,2252,478691.356,212.56276909413899
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,399,102672.536,257.324651629073
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,7,857.138,122.448285714286
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,2,357.515,178.7575
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,440,146104.271,332.055161363636
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,49,12766.173,260.534142857143
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1009,199735.311,197.953727452924
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1203,164659.237,136.873846217789
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,41,8635.922,210.632243902439
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,47,12201.916,259.615234042553
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,8,1424.426,178.05325
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,162,48311.312,298.217975308642
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,96,47719.42,497.077291666667
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,18,10599.363,588.8535
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,570,97174.29,170.481210526316
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,58,14224.928,245.257379310345
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,99,11993.75,121.14898989899
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1850,200192.168,108.211982702703
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,153,8996.659,58.8016928104575
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1144,227450.9,198.820716783217
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,220,28970.504,131.684109090909
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,73,33138.941,453.958095890411
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,29,2082.183,71.7994137931035
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,47,7469.223,158.919638297872
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,18,1550.81,86.1561111111111
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,158,13034.882,82.499253164557
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,18,1562.103,86.7835
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,20,2452.31,122.6155
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,13,1763.934,135.687230769231
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,82,11510.096,140.367024390244
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,273,67320.268,246.594388278388
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,4827,471717.831,97.7248458669981
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1126,212297.726,188.541497335702
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,306,252020.244,823.595568627451
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,786,146471.357,186.35032697201
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,428,57046.725,133.286740654206
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,53,5687.255,107.306698113208
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,42,13260.989,315.737833333333
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,9,4396.874,488.541555555556
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,344,68510.92,199.159651162791
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,338,48909.733,144.703352071006
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,21,2539.245,120.916428571429
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,150,15824.108,105.494053333333
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,1,2.707,2.707
Enedis,Electricité,2024,52,Pays de la Loire,ENT,TERTIAIRE,4,240.707,60.17675
Enedis,Electricité,2024,52,Pays de la Loire,PRO,AGRICULTURE,24431,431560.387,17.6644585567517
Enedis,Electricité,2024,52,Pays de la Loire,PRO,INCONNU,6389,19865.36,3.10930662075442
Enedis,Electricité,2024,52,Pays de la Loire,PRO,INDUSTRIE,17707,160873.648,9.08531360478907
Enedis,Electricité,2024,52,Pays de la Loire,PRO,TERTIAIRE,213693,1657429.516,7.75612451507537
Enedis,Electricité,2024,52,Pays de la Loire,RES,RESIDENTIEL,2107879,9301173.517,4.41257468621301
Enedis,Electricité,2024,53,Bretagne,ENT,AGRICULTURE,3057,586737.096,191.932317958783
Enedis,Electricité,2024,53,Bretagne,ENT,AGRICULTURE,8,751.233,93.904125
Enedis,Electricité,2024,53,Bretagne,ENT,AGRICULTURE,72,16327.039,226.764430555556
Enedis,Electricité,2024,53,Bretagne,ENT,INCONNU,18,416.951,23.1639444444444
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,1,186.935,186.935
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,106,94651.615,892.939764150943
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,1725,2621788.938,1519.87764521739
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,63,23932.799,379.885698412698
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,20,2655.66,132.783
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,24,2921.607,121.733625
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,7,939.005,134.143571428571
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,131,88994.298,679.345786259542
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,35,89807.902,2565.94005714286
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,75,22393.241,298.576546666667
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,109,113687.992,1043.00910091743
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,13,51534.705,3964.20807692308
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,135,182151.39,1349.26955555556
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,227,69846.898,307.695585903084
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,12,69781.426,5815.11883333333
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,372,127786.966,343.513349462366
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,76,70439.686,926.837973684211
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,32,6278.559,196.20496875
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,141,64591.929,458.098787234043
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,67,47132.806,703.47471641791
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,48,27646.276,575.964083333333
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,57,7323.571,128.483701754386
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,44,14962.163,340.049159090909
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,807,279675.33,346.561747211896
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,184,9587.929,52.1083097826087
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,137,9868.104,72.0299562043796
Enedis,Electricité,2024,53,Bretagne,ENT,INDUSTRIE,745,45130.181,60.5774241610738
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,168,21829.294,129.936273809524
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,738,276326.26,374.425826558266
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,65,26270.599,404.163061538462
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,174,114055.296,655.490206896552
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,7,239.841,34.263
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,723,56599.658,78.2844508990318
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,1370,405794.779,296.200568613139
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,2103,492183.934,234.038960532573
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,303,84821.509,279.93897359736
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,12,1053.658,87.8048333333333
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,249,137053.892,550.417236947791
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,54,11898.165,220.336388888889
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,1055,189910.347,180.009807582938
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,1181,141893.342,120.146775613887
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,33,12740.648,386.080242424242
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,48,10598.68,220.805833333333
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,6,1234.274,205.712333333333
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,149,89774.777,602.515281879195
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,63,15214.798,241.50473015873
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,17,3174.767,186.751
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,426,83607.526,196.261798122066
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,41,4222.407,102.985536585366
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,113,14859.082,131.496300884956
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,1235,118884.384,96.2626591093117
Enedis,Electricité,2024,53,Bretagne,ENT,TERTIAIRE,98,5541.835,56.5493367346939
